Text,labels
Dei naaigala... jaadhi ungala mirugamaki vachiruku da muttalgala... Vaalthukkal solra naaigala ithuku onnukoodi vaalthu solra Pala jaadhi naaigala neenga unga pala jaadhi kulla marriage pannika mudiyuma da...neenga ellarume oruthanuku oruthan jaadhi la uyarnthavan thalnthavan nu ungakitaye pirivu iruku...thirunthungada,Non-sarcastic
"wig uh dhaandaa weight ae, but nalla irrundhuchi, accent",Non-sarcastic
எத்தனை நாள்தான்ட உங்கள  நீங்களே இழிவா காட்டி அனுதாபத்த சம்பாதிப்பிங்க...........இந்த படம் வரட்டும் அப்புறம் இருக்கு உங்களுக்கு.......வீரக்கொடி வெள்ளாளர் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்...........,Non-sarcastic
Trailer climax kageve padatha parkalaam🤣🤣🤣🤣rajini senjitanunga...,Non-sarcastic
Jaylalita film kangana ranavat ne weight gain kiya hai .,Non-sarcastic
Waiting 2 see in big screen...,Non-sarcastic
இங்க Comments போட்டிருக்கும் சாதி வெறியர்களின் நாட்டில் மோடி போன்ற முட்டாள்கள் பிரதமராக இருப்பதில் ஆச்சரியம் இல்லை,Non-sarcastic
"விரைவில் #NGK சர்கார் maranam massu. நாங்க நினைக்கிறதே வேற ....நம்ம படம் ஹிட் அடிக்கும் பாரு,",Non-sarcastic
Vera leval anna mass sk anna,Non-sarcastic
just 1 min 10k views wow,Non-sarcastic
தமிழில் இது போல் பல படங்கள் வந்துள்ளன ஏன் அப்போது எதிர்ப்பு தெரிவிக்கவில்லை இந்த படத்திற்கு மட்டும் ஏன் இவ்வளவு எதிர்ப்பு சொல்லுங்கள்,Non-sarcastic
hama athe nallu fight nallu song social actor apdi solikitu oru dialogue Illa oru scene ithathan oru 20 varusama pakren konjama character a mathi nadika matraru 60 padam vanthachu innum antha thirumalai padam mathiri than irruku ineme periya hero padamla waste ine talented directors ku chance kudukanum #d16 #managaram,Sarcastic
இந்த படத்தால நீங்க எந்த அளவுக்கு அசிங்கப்பட போறீங்க பாருங்கடா.,Non-sarcastic
Inga rajni ottanathu pudichu irruku sonavan ellaam potta Vijay fans.. bcz avangaluku rajini pona thaan avan dupuku thalaivar vijay varamudiyum no1 nu ninaikiraanga.. thu..,Sarcastic
Ithilum Jilla pole laletane coactor aakannano baavam?!,Non-sarcastic
ஏய்... இது 96 சு.. யார ஏமாத்த பாக்குறீங்க.? என்னடா ஒரு சூப்பர் ஸ்டார் னு கூட பாக்காம பொசுக்கு னு கலாச்சுட்டீங்க..,Sarcastic
Remake movie to hit 17 Milion views with 850k likes,Non-sarcastic
GUYS target 400k likes in 24hrs  We can do it  Already 327k likes in 15hrs,Non-sarcastic
Friend nu FB la Like Kudukkara Friend  dunu nenachiya life be kudukkanu da,Non-sarcastic
Cartoon lag raha hai  gandoo O. Motu patloo dekho sab,Non-sarcastic
Entha pada mass erukkum nu manasula nenakkera all Dhanush fans like pannuga frds,Non-sarcastic
Trailer la andha music original ah endha movie Oda music please yaaruka therinja sollunga friends,Sarcastic
La la la la la la THALA,Non-sarcastic
"THE NAME YOU KNOW ,      THE FACE YOU DON'T",Non-sarcastic
pandey nee enaa da indha pakkam,Sarcastic
niz vera leval trailer supper edit supper,Non-sarcastic
Ending dialogue vera level semma thala pinnetinga,Non-sarcastic
Otha ngk va inu release agala adukula yenda inu oru padam,Non-sarcastic
T H A L A,Non-sarcastic
Ittha paathu née un padathe pogalku dha release pannuvia Mr siva,Sarcastic
Vera level cinematography  Vera level Editing  Vera level BGM Vera level VFX Vera level Dubbing  Vera level Movie Tone I Love This Trailer,Non-sarcastic
Vada chennai - Like     Asuran              -Comment,Non-sarcastic
Mass mass mass mass mass mass mass mass mass mass mass mass Masss Marana mass THALAIVER...... MASS,Non-sarcastic
இந்த மாதிரி நிறைய படங்கள் எடுக்க வேண்டும். மோகன் ஜீ,Non-sarcastic
Idha vida Rajiniya Troll panna mudiyave mudiyadhu da saamy,Sarcastic
Wow wow wow Thala sema,Non-sarcastic
Trailer 2M likes varum nu soldravanga like it.,Non-sarcastic
"இங்க நிறைய பேர் உங்கள் சாதி பெயரை சொல்லி புலம்புவதும், ஆதங்க படுவதும்,உணர்ச்சிவசப்படுவதும் வீண் சொந்தங்களே....மாறாக நம் வீட்டில் இருக்கும் பெண்களுக்கு இந்த சாதியியல் சார்ந்த சமூகம் பற்றியும்,உங்கள் சமுதாய பற்றை பற்றியும் சொல்லிக்கொடுத்து வளருங்கள்....இதுவே மாற்றத்தின் முதல் படி......",Non-sarcastic
Sirappa Tharamana sambavam  Petta effectsuntv ...SURYA anna mass,Non-sarcastic
I am waiting for theri .......     .....therikaaaaaaa vidalaaamaaaaaaa,Sarcastic
I WATCHED  YESTERDAY  FDFS,Non-sarcastic
Romba over ah kathuranunga. Aambala vishal madhiri. Nothing like nadodigal 1,Non-sarcastic
ஒரு பக்கம் மதம் மாத்துறானுங்க இன்னொரு பக்கம் குலம் மாத்துறானுங்க மானம் கெட்டவனுங்க! திரௌபவெல்வாள்,Non-sarcastic
"நாட்டுக்கோட்டை நகரத்தார் சமூகம் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துகள் , அண்ணா ,",Non-sarcastic
My blood thala luv u anna,Non-sarcastic
Late a  vandhalun latest a varuvom mass,Non-sarcastic
Definitely Box hit nu nenaikiravanga like podunga,Non-sarcastic
Vijay fans ka final punch or Ajith fans kagavum... Let live,Sarcastic
சாதி வேற்றுமை எல்லாம் எங்கள் வீட்டு பெண்களை நினைத்து மட்டும் தானடா... எடப்பாடி வன்னியர்கள் சார்பாக வெற்றி பெற வாழ்த்துக்கள்...,Non-sarcastic
"மகள்களை பெற்ற ஒவ்வொ௫ அப்பாக்களும், தங்கள் மகள் கூட இத்திரைப்படத்தை பார்க்க வேண்டும்.",Non-sarcastic
Padam super surya anna acting vera levellove u surya anna,Non-sarcastic
Deepa maari irukuthu not like as Jayalalitha,Non-sarcastic
Ena da toon toon aunty mari pani vachurukiga..,Sarcastic
"VISWASAM 1.3 MILLION LIKES , NERKONDA PAARVAI ATHEYUM BEAT PANNUM NU NINAIKARAVANGA YAARU ?",Sarcastic
Kaththi song orma vanna arelum indo last song bgm kettit 🤔,Non-sarcastic
Bigil movie vera varudhu onga padam,Sarcastic
"திருநெல்வேலி(தென்காசி) மாவட்ட முக்குலத்தோர்,நாயக்கர்,நடார், யாதவர், சமுதாயங்களின் சார்பாக இத்திரைப்படம் வெற்றிபெற வாழ்த்துகள் Reply 156",Non-sarcastic
2016 la eppo da Rajni political entry announce pannaru,Sarcastic
நாடோடிகள் எதற்க்கு வெற்றி அடைஞ்சுது... இப்ப நீ இத புரட்டசி type la எடுத்து வச்சிருக்க ..‌ லூசு பயலே # சமுத்துறகனி,Non-sarcastic
Marana waiting chiyaan screen la pakka poren,Sarcastic
Suriya Anna is great  Now Bron children will say suriya Anna name he is vere level Anna,Non-sarcastic
இந்த திரைப்படம் சீமானின் சிந்தனைச் சாயலாய் இருக்கப்பா....,Sarcastic
Surya mohan lal ok but intha arya thevudiya paiyana ethuku pootinga,Non-sarcastic
Pakka mass or kola mass Annan Surya  A Big Salute our Naddipin Naayakan Surya  Marana waiting for NGK movie,Non-sarcastic
ஜெயம் ரவி. மற்றும் டைரக்டர் இருவரும் தேவிடியாலுக்கு பிறந்தவன் என்று நிருபித்து விட்டானுங்க.டேய் ரஜினி 96ல அரசியலுக்கு வருவதா எங்கயாவது கூறி அதற்கு ஆதாரம் உள்ளதா பத்திரிகை எழதியது ரசிகர்கள் அழைத்தார்கள் ஆனால் ரஜினி எங்கேயும் தான் அரசியலுக்கு வருவது உறுதி என்று 96ல் கூறவில்லை 2016 தான் அரசியலுக்கு வருவது உறுதி என்றார் வரலாறு தெரியாதவனுங்க பப்லிசிட்டிக்காக செய்த அசிங்கம் .நீ யார் வேணாலும் காலச்சிக்கோ ஆனா ரஜினி ரசிகர்கள் மீது கை வைச்ச பீஸ் பீஸ்தான்.. தேவிடியா பசங்களா .,Non-sarcastic
Thalapathy Fan Naa Solra Teaser Unmaikkum Vera Vera Vera Level.... Surya Anna Fans Ku Sema Treat....,Non-sarcastic
Padathulaa fight scene iruku enga illama poiyurumonu neenaichee,Sarcastic
Idhu enna ellam avan seyal padam patha mari irukku      Anyway thala movie always hit,Sarcastic
Thalaivar unga yellarukkum... Trp kaga  mattum epd venalum use pannekuringa... Thevapatta nalla vethama... Illa naa kalaikkurathu... Ponga da....,Sarcastic
Thalaivar dharisanam   Pakkka mass 🤘🤘,Non-sarcastic
intha varudam surya anna aattam thann,Non-sarcastic
"I love tamil superstar Rajnikanth,,,,,,,,, from Bangladesh",Non-sarcastic
Vera level da dei...🤩🤩🤩🤩Marana waiting 🤪🤪,Non-sarcastic
மிஷ்கின் + இளையராஜா = நிசப்த பூகம்பம்.,Sarcastic
Yuvir thala illa tanga thala,Non-sarcastic
100 K LIKES FOR NGK TRAILER,Non-sarcastic
Flop  Vjs naathari paiyale Tony saabam unna summa vidaathu,Sarcastic
Pink movie ka remake hai ye movie,Non-sarcastic
Comment neraya varanumnu orey aalu naalu vatti comment pennutanga  ...........soo pathetic,Sarcastic
உங்கள பார்த்தா சிரிப்பு போலிஸ் மாதி இருக்கு,Sarcastic
Thala is AWESOME ...... direct-siva salute,Non-sarcastic
Saadhi veri pudicha naainga than indha maadhiri padathukku support pannum....,Non-sarcastic
Ada teaser supera iruku likes podungapa Surya fans,Non-sarcastic
"Superb Suriya sir,,  Anuska mam, waiting for singam  4,best of Hari sir,",Sarcastic
Tha  waiting #Thalapathy 64 #LK,Non-sarcastic
821k likes  74k comments  13.25million  Views super,Non-sarcastic
yaaru pakkanum nu theri  yunuma,Non-sarcastic
Megaastaar birthday day song  watch cheyandi megafans andhariki share cheyandi,Non-sarcastic
"நீ ஒரு பொன்ன பாக்கும்போது அவ சாதி, சொத்து, புன்ட சைஷ், அவங்க அம்மா முலை சைஷ்  ல பாப்பியா..... நெஞ்சுல கைய வைச்சு சொல்லு ... You tube ahh nne mattu usepanala police um crimebranch um pakurangaa aprm nanga ethukku irukom  th....... Payalugalaa..,",Non-sarcastic
