Text,labels
Long live ikka  Long live ettan  Long live Malayalam movie,Non-sarcastic
..luvly movie n song..gr8 wrk team!!,Non-sarcastic
im a katta lalettan fan....but ithu hit aaakanam..heavy,Non-sarcastic
"Ethonnum mohanlalnu cherilla, ethu nammude mamukake pattu",Non-sarcastic
Family entertainer? Family kk kanan pattatha movie full inner meaning,Non-sarcastic
Mammookaye pole dailog eathu salgilum prasant cheyyan kazhiyillannu ippo eniku manasilaayi,Sarcastic
എനിക്ക് എന്റെ സ്വന്തം സഹോദരി  ..മഞ്ജുചേച്ചി ....,Non-sarcastic
ഹോളിവുഡിൽ പോയി അഭിനയിച്ച മലയാളം നടൻ അല്ല മാസ്സ് മലയാള സിനിമയെ ഹോളിവുഡ് ലെവൽ ആക്കിയ നടൻ ആണ് മാസ്സ്,Non-sarcastic
Ee trailer kanditt urakkam vannavar ivide like cheyyuka,Non-sarcastic
Athikam aarum sraddikkathe poya oralund manoj k jayan,Non-sarcastic
Mohanlaline pandu kaliyakiyanna parayunna tovino tanne lalumayi,Non-sarcastic
Ohh enik ivare 2 aleyum orupad ishta,Non-sarcastic
Pisharody vidunna lakshanam unnumillaallo... anyway good luck,Non-sarcastic
Ithu 100 core klubil kerumennu urappullavar like adilk,Non-sarcastic
കുമ്പളങ്ങി Nights  'Uyiril thodum' പാട്ടിന്റെ റീമിക്സ്,Non-sarcastic
Endhinaa makkale kooduthal aa varavoru varavaraaan mmle swandham ikka,Non-sarcastic
Ee cinimayil prithviraj mikkavarum guest roleil kaanum.,Non-sarcastic
Oru puthan panam model Padam anoo??,Non-sarcastic
I m Boro (Assam) I love diz song,Non-sarcastic
Ee teaserinu Amal Paul linte filmum aayi saamiyam thonnunavar like adikku,Non-sarcastic
Mammookka did it last  sooper man punj is owsume,Non-sarcastic
Ente ponnnu shammi chetta nigal vere level aanu,Non-sarcastic
cr nokathe film nokunnavark vendii oru filmmm ayirikyum eth,Non-sarcastic
Poli trailer Dislike motham mohanlal fans ayirikkum,Sarcastic
Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum,Non-sarcastic
ഇത് എന്നാ അടിയാ.... ഒരു മരിയാ തൊക്കെ വേണ്ടടെയ്   നല്ല സൗണ്ട് സിസ്റ്റമുള്ള ഏതെങ്കിലും തീയേറ്റർ നോക്കി വെക്കണം ... ഫസ്റ്റ് ഷോ തെന്നെ കാണാൻ,Non-sarcastic
"നരനും നരിമാനും നരസിംഹവുമെല്ലാം പിറവിയെടുത്ത മണ്ണിലേക്ക്.... അലക്സാണ്ടറും, മന്നാഡിയാറും, ബിലാലും ചവിട്ടിമെതിച്ച ഇടങ്ങളിൽ.... പഴശ്ശിയും, രാജാധിരാജയും, ബെല്ലാരി രാജയുമെല്ലാം രാജകീയമാക്കിയ സ്‌ക്രീനുകളിൽ..... അമീറും, ചാവേറുകളും മാമാങ്ക വിസ്ഫോടനങ്ങൾ ഒരുക്കുന്ന ബോക്സ്‌ ഓഫീസുകളിൽ.... അവൻ വരവറിയിച്ചിരിക്കുന്നു.....  രാജയക്കു എഡിയിലുണ്ടായ ആൺപിറപ്പ്... SHYLOCK......   Best wshes ഇക്ക & അജയ്",Non-sarcastic
bgm kelkmbol KGF nde pole ind,Non-sarcastic
Maamankam industrial hit aavm ennulavar . anyone...,Non-sarcastic
രാഹുൽ മാധവ് നല്ല കഴിവുള്ള നടനാണ്. ഇനിയും നല്ല കഥാപാത്രങ്ങൾ ലഭിക്കട്ടെ .,Non-sarcastic
Ettan kootiya koodoola adurappa end diloga id chirichu chavum,Sarcastic
FIRST LOOK POSTER VACH NJAN OOHICHADHINEEKKAAL..... “18 PADI” MUNNIL......,Non-sarcastic
കുമ്പളങ്ങി നെറ്സ് എന്ന വന്മരംവീണു.... പകരം ആര് ...ദിനങ്ങൾ 🥰🥰🥰,Non-sarcastic
1:13 thakarthunu paraja pora polichadakiii moneeeeee🥰,Sarcastic
It’s amazing vere onnum parayan illa,Non-sarcastic
ഇട്ടിച്ചന്റെ വക ഒരു സാമ്പിൾ വെടികെട്ടു കൂടി.......,Non-sarcastic
Midun Immanuel Vs crime thriller 🤔🤔🤔🤔🤔🤔,Non-sarcastic
Big waiting for Mamangam,Non-sarcastic
കിടക്കട്ടെ എന്റെ വക ഒരു കുതിരപവൻ   fahad   waiting,Non-sarcastic
"ഈ സിനിമ കാണുന്നതിനിടയ്ക്കാണ് കാളിദാസിന്റെ Mr&Mrs Rowdy trailer കണ്ടത് . ഷെയ്ന്റെ acting കണ്ടിട്ട് കാളിദാസിന്റെ acting കണ്ടപ്പൊ ഒരു കാര്യം മനസിലായി, അഭിനയം എല്ലാർക്കും പറഞ്ഞിട്ടുള്ള പണിയല്ലന്ന്.",Non-sarcastic
ഇട്ടിമാണി ഓണം വിന്നർ ആകും എന്ന് ഉറപ്പുള്ളവർ ഇവിടെ ലൈക്ക്,Non-sarcastic
Kandat sharuk khannte FAN cinema pole,Non-sarcastic
July യില്‍ ഇവിടെ വരുന്നവര്‍ ഉണ്ടോ,Non-sarcastic
Looks totally hopeless....Oru Kannan thamarakulam level padam aakumnnu thonninu...,Sarcastic
All the best from prithviraj fans🤩. Next prithviraj mammukka vech padam varatte....katta waiting,Non-sarcastic
kidu padam jst watched ponnikka ingala maranamass aanu,Non-sarcastic
Last sukumaran chettante photo kandavarkk like adikkanulla sthalam,Non-sarcastic
Richie yude perudhosham kalayan vannadaanenn thonunnu,Non-sarcastic
വാ അസുര വാ........  ഇടിക്കട്ട വെയ്റ്റിംഗ് 🤩 SHYLOCK THE MONEY LENDER മമ്മൂക്ക🤩,Non-sarcastic
please ellavarum onnu ee link il kerii like cheyoo,Non-sarcastic
Shylock   big brother  രണ്ടാളും പൊളിക്കട്ടെ......,Non-sarcastic
Ee degrade cheytha aalukale kaalum nallathu pole Ikkakku ariyam thanikku dance ariyillannu...  ennittum ee oru role ee padathinu avishyam aanennu arinju kondu thanne ikka kaanichatha katta heroism.... aarokke nthokke paranjalum ee pattum dancum padam kaanan nerathu undakkiya oolam athu onnu vere thanneya... pinne Dasettante sound...  ufff  As a fan boy Ikkaaa... ninga njagalude uyir aanuu...  🥰🥰🥰🥰🥰,Non-sarcastic
"0:39 How many of u noticed Thalaivar #Rajinikanth petta Refrence   ""Kola gaandla irukkan Mavana  Kollama Vidamaatan.....",Non-sarcastic
ഇക്കാടെ പിള്ളേര്  369 അടിച്ച് നിർത്തിക്കൊ,Non-sarcastic
എന്ത് പ്രഹസനം ആണ് സജി....,Non-sarcastic
രണ്ടു വട്ടം ട്രൈലർ കണ്ടവർ അടി ലൈക്....,Non-sarcastic
മലയാള പടം കാണാൻ subtittle നോക്കേണ്ടി വന്നു ha.. ha..,Non-sarcastic
0:44 -  0:46    Siddiquie behind laletan,Non-sarcastic
മമ്മൂക്ക + അജയ് വാസുദേവ് = മാസ്സ് 🤩🤩  *Teaser ഫുൾ മാസ്സ്. അപ്പോൾ  സിനിമയുടെ കാര്യം പിന്നെ പറയണ്ടല്ലോ...*,Non-sarcastic
Polikkum mammukkante pattalam movie orth poyath njaan maatramaano..??,Non-sarcastic
ഹാങ്ങ്‌ ആയി 462k viewsil  ninn neengunilla,Non-sarcastic
ഞാൻ മാത്രം ആണോ വീണ്ടും വീണ്ടും കാണുന്നത്? 🤔 something special about this trailer,Non-sarcastic
ikkante eazhrikath varilla ikkante varunnu kunjali marakkar  WAITING IKKA POLIKKUM,Sarcastic
ഈ ട്രെയ്‌ലറും  ടീസറും തമ്മിലുള്ള  വിത്യാസം  എന്താണ്  കൂട്ടുകാരെ,Non-sarcastic
നീ ഒക്കെ കൂടെ ആരാധിച്ചു ആരാധിച്ചു വളര്‍ത്തിയിട്ട് അല്ല ഞാൻ നടന് ആയത് kiduve..,Non-sarcastic
Ayye ee Kunni Mukundan malaran unda.. enn padam potti,Sarcastic
ഇതെന്തോന്നെ ഡേയ്. ഇത് ഇതിനൊരു അവസാനമില്ലേ. തോൽക്കാൻ ഇനിയും ലാലിന്റെ ജീവിതം ബാക്കി,Sarcastic
*ട്രെയ്ലറിൽ തരാൻ സാധിക്കാത്ത കോമഡി ഇട്ടിച്ചായൻ പാട്ടിലൂടെ നമ്മൾക്ക് തന്നു.*🥰 ഈ ഓണം ഇട്ടിച്ചായനും പിള്ളേരും ഇങ്ങെടുത്തു. 🥳,Non-sarcastic
അടിയുടെ ഇടിയുടെ വെടിയുടെ പൂരം കട്ട വെയിറ്റിംഗ്‌ ലാലേട്ടാ,Non-sarcastic
Ichayan kasari. Kiduki. Porich. Njgal tcr karude swagraya ahagaram,Non-sarcastic
Ith hit aavattee.... manju chechi orupaadistam,Non-sarcastic
Dislike adikkunnavar trailer kaanathe dislike adikkan mathram vannavar..,Non-sarcastic
"ആദ്യം ഈ പാട്ടു കേട്ടപ്പോൾ ഇഷ്ടപ്പെട്ടില്ല ,ഇപ്പൊ ഈ പാട്ട് കേൾക്കാതെ ഒരു ദിവസം പോലും ഇരിക്കില്ല ! #addicted",Non-sarcastic
"ഇതൊന്നും കണ്ടിട്ട് ഒരുത്തനും പ്രേമിക്കണ്ട ട്ടോ , സ്വന്തം ഹൃദയം ആർക്കും സ്വന്തം ഭാര്യക്കും കൊടുക്കാതെ ഇരിക്കുക .ഒരിക്കൽ എല്ലാരും തനിച്ചായിരിക്കും",Non-sarcastic
ettante margam kali repeat adichu kandavar like adi,Non-sarcastic
Indian cinemayuda king Raja is coming,Non-sarcastic
Ithavanekoodium hit illengil mammunni fansinte idayil nilkan kayiyilla hit kittiyillengil brithiraj ne ettan fans vechekilla,Non-sarcastic
Mukuthi kanathayapool step itt dance kalichu snthoshikuna teams nne  athyayita kanune  ...pengale aa ..samayath onn kuninj thapiknokiyapore...,Sarcastic
ones a porn a time kallan and a police  mavane kola gand le irukke kollame vidamatte #shilok teaser  sarjanokkake vandrukke  lalettanna summava  mammooka fans.  big brother fdfs mein mollywood fan  mammooka uyir  fan boy mammukka,Non-sarcastic
Shyju khalid aano camera.... Oru rakshayymillatha frames..,Non-sarcastic
Kanji edukam samayam aayiee come on guys,Sarcastic
Murivetta simhathintte shyasam garjanthekal bayankaramayirunnu Vannu vannu avan vannuikkaa love you,Non-sarcastic
Mammuka polikum mammukaye ishttamullavar like adii,Non-sarcastic
ജോഷി യുടെ മാസ്സ് ഒന്നും അങ്ങനെ പൊയ്‌പോവൂല..,Non-sarcastic
Prthwiraj ulla karyam twist ayi poyi,Non-sarcastic
കമന്റ്‌ വായിക്കുന്ന ലാലേട്ടൻ ഫാൻസിന് ലൈക് അടിക്കാനുള്ള നൂൽ...,Sarcastic
Trailernu katta wait cheythirikkunna ethra aalundu ivide,Non-sarcastic
മരണമെത്തുന്ന നേരത്ത്' പോലെയുള്ള പാട്ടുകൾക്ക് വരികളെഴുതിയ റഫീഖ് അഹ്മദ്‌ തന്നെയാണോ ഇതിന്റെ ലിറിസിസ്റ്റ്!! ഒരു മൂക്കുത്തി മാത്രം വെച്ച് ഒരു പാട്ട് മുഴുവൻ ഓടിക്കാന്നൊക്കെ വെച്ചാ.. അത്രക്ക് ദാരിദ്ര്യമാണോ അദ്ദേഹത്തിന്.,Sarcastic
Dulquer Fans ~ Comment  Prithviraj Fans ~ Like,Non-sarcastic
ഇതിപ്പോ ഒരു ചെറിയ മൂക്കുത്തി ആയിട്ട് ഇങ്ങനെ പാടി നടക്കുന്നു. വല്ല അണ്ടർ ഗാർമെന്റ്സും ആയിരുന്നേൽ ചേച്ചി ഇത്തിരി ക്ഷീണിച്ചെനെ.,Sarcastic
Aapool ee Christmas dileep aagu edukka,Non-sarcastic
Tovino Die Hard Telugu Fans,Non-sarcastic
nte ponno adi poli item BGM Kidu,Non-sarcastic
Enna padam ethillum high irakiya villian potti palisayi pinna ithe,Non-sarcastic
veendum youtube hang aaki kond mamangam,Non-sarcastic
പടം ഒന്നിൽ കൂടുതൽ തവണ കണ്ടവർ ഉണ്ടോ,Non-sarcastic
മൂക്കുത്തി ഏത്തപ്പഴം  എടുത്ത്  കൊടുത്തോടത്തു തന്നെ കാണും കുട്ടി... 🤭,Sarcastic
Trailer bore aayi .. eni movie Kandu nokkam,Non-sarcastic
"Comedy  king ,ഉം കുട്ടികളും ഈ പടം തകർക്കും,,,!!",Non-sarcastic
ലാലേട്ടന്റെ അനിയൻ ആയി ജാക്ക് സ്പാർറോ ഉണ്ട് ഹിഹിഹി,Sarcastic
Lalettan polichu kidilam I am waiting  all lalettan fans,Non-sarcastic
ayyo ithu kand mammmonjikal thhongi chakum,Sarcastic
മലയാളത്തിലെ lady superstar ന് ഇരിക്കട്ടെ ഒരു ലൈക്‌,Non-sarcastic
സജി ഗംഭീരം ഷമ്മി പൊളിച്ചു ബാക്കി actors കിടു,Non-sarcastic
Namude ikkakum Rajakum suriya fansinte Ashamsakal,Non-sarcastic
Lastilathe punch kaanan mathram veendum vannavarundel chummathonnu njekkiyechum poike,Non-sarcastic
Mookkothi allathe bakki ellam njan kande,Sarcastic
Any Suriya Anna fans... Waiting for kaappaan suriya+mohanlal=...Best wishes from TN Suriya fans,Non-sarcastic
I am Tamil nadu Manju mam big fan of u,Non-sarcastic
ഒരു ഗുഡ് ഫീലിംഗ് മൂവി ആയിരിക്കും 100%guarenty,Non-sarcastic
Kidukachi teaser.polichadukki mammookka.ikka fans like adi,Non-sarcastic
എന്ത് തൊലിഞ്ഞ bgm  ആണ് ഗോപി ചേട്ടോയ്. . . !!,Sarcastic
മൂക്കുത്തി പൊളിച്ചു ....അടിപൊളി പൊളി സോങ് ........നല്ല കളർ ഫുൾ ആയല്ലോ ...ഒരു വട്ടം കുടി .കണ്ട് വരാം .....,Sarcastic
"താന് പോയി അദ്യം ആട് 3 യും, അടി കപ്പിയാരേ കൂട്ട മണി 2 വും ഇറക്ക്",Non-sarcastic
ആരോ ഒരാളല്ല എന്റെ ഏട്ടൻ  All the best lalettan By a diehard mamookka fans like here,Sarcastic
